tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6
o__Thermoplasmatales,c__Thermoplasmata,rank_3,o__Thermoplasmatales,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,,,
f__Cuniculiplasmataceae,o__Thermoplasmatales,rank_4,f__Cuniculiplasmataceae,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Cuniculiplasmataceae,,
g__Cuniculiplasma,f__Cuniculiplasmataceae,rank_5,g__Cuniculiplasma,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Cuniculiplasmataceae,g__Cuniculiplasma,
s__Cuniculiplasma_divulgatum,g__Cuniculiplasma,rank_6,s__Cuniculiplasma_divulgatum,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Cuniculiplasmataceae,g__Cuniculiplasma,s__Cuniculiplasma_divulgatum
f__Ferroplasmaceae,o__Thermoplasmatales,rank_4,f__Ferroplasmaceae,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Ferroplasmaceae,,
g__Acidiplasma,f__Ferroplasmaceae,rank_5,g__Acidiplasma,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Ferroplasmaceae,g__Acidiplasma,
s__Acidiplasma_aeolicum,g__Acidiplasma,rank_6,s__Acidiplasma_aeolicum,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Ferroplasmaceae,g__Acidiplasma,s__Acidiplasma_aeolicum
g__Ferroplasma,f__Ferroplasmaceae,rank_5,g__Ferroplasma,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Ferroplasmaceae,g__Ferroplasma,
f__Picrophilaceae,o__Thermoplasmatales,rank_4,f__Picrophilaceae,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Picrophilaceae,,
g__Picrophilus,f__Picrophilaceae,rank_5,g__Picrophilus,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Picrophilaceae,g__Picrophilus,
f__Thermoplasmataceae,o__Thermoplasmatales,rank_4,f__Thermoplasmataceae,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Thermoplasmataceae,,
g__Thermoplasma,f__Thermoplasmataceae,rank_5,g__Thermoplasma,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Thermoplasmataceae,g__Thermoplasma,
s__Thermoplasma_acidophilum,g__Thermoplasma,rank_6,s__Thermoplasma_acidophilum,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Thermoplasmataceae,g__Thermoplasma,s__Thermoplasma_acidophilum
s__Thermoplasma_volcanium,g__Thermoplasma,rank_6,s__Thermoplasma_volcanium,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Thermoplasmataceae,g__Thermoplasma,s__Thermoplasma_volcanium
p__Thaumarchaeota,d__Archaea,rank_1,p__Thaumarchaeota,Root,d__Archaea,p__Thaumarchaeota,,,,,
c__Nitrososphaeria,p__Thaumarchaeota,rank_2,c__Nitrososphaeria,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,,,,
o__Candidatus_Nitrosocaldales,c__Nitrososphaeria,rank_3,o__Candidatus_Nitrosocaldales,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Candidatus_Nitrosocaldales,,,
f__Candidatus_Nitrosocaldaceae,o__Candidatus_Nitrosocaldales,rank_4,f__Candidatus_Nitrosocaldaceae,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Candidatus_Nitrosocaldales,f__Candidatus_Nitrosocaldaceae,,
g__Candidatus_Nitrosocaldus,f__Candidatus_Nitrosocaldaceae,rank_5,g__Candidatus_Nitrosocaldus,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Candidatus_Nitrosocaldales,f__Candidatus_Nitrosocaldaceae,g__Candidatus_Nitrosocaldus,
o__Nitrososphaerales,c__Nitrososphaeria,rank_3,o__Nitrososphaerales,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,,,
f__Nitrososphaeraceae,o__Nitrososphaerales,rank_4,f__Nitrososphaeraceae,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,,
g__Candidatus_Nitrosocosmicus,f__Nitrososphaeraceae,rank_5,g__Candidatus_Nitrosocosmicus,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,g__Candidatus_Nitrosocosmicus,
s__Candidatus_Nitrosocosmicus_oleophilus,g__Candidatus_Nitrosocosmicus,rank_6,s__Candidatus_Nitrosocosmicus_oleophilus,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,g__Candidatus_Nitrosocosmicus,s__Candidatus_Nitrosocosmicus_oleophilus
g__Nitrososphaera,f__Nitrososphaeraceae,rank_5,g__Nitrososphaera,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,g__Nitrososphaera,
s__Candidatus_Nitrososphaera_gargensis,g__Nitrososphaera,rank_6,s__Candidatus_Nitrososphaera_gargensis,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,g__Nitrososphaera,s__Candidatus_Nitrososphaera_gargensis
s__Nitrososphaera_viennensis,g__Nitrososphaera,rank_6,s__Nitrososphaera_viennensis,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,g__Nitrososphaera,s__Nitrososphaera_viennensis
d__Bacteria,Root,rank_0,d__Bacteria,Root,d__Bacteria,,,,,,
p__Proteobacteria,d__Bacteria,rank_1,p__Proteobacteria,Root,d__Bacteria,p__Proteobacteria,,,,,
c__Alphaproteobacteria,p__Proteobacteria,rank_2,c__Alphaproteobacteria,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,
o__Rhodobacterales,c__Alphaproteobacteria,rank_3,o__Rhodobacterales,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,,,
f__Rhodobacteraceae,o__Rhodobacterales,rank_4,f__Rhodobacteraceae,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,
g__Rhodobacter,f__Rhodobacteraceae,rank_5,g__Rhodobacter,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rhodobacter,
s__Candidatus_Rhodobacter_lobularis,g__Rhodobacter,rank_6,s__Candidatus_Rhodobacter_lobularis,Root,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Rhodobacter,s__Candidatus_Rhodobacter_lobularis
c__Gammaproteobacteria,p__Proteobacteria,rank_2,c__Gammaproteobacteria,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,
o__Pseudomonadales,c__Gammaproteobacteria,rank_3,o__Pseudomonadales,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,,,
f__Moraxellaceae,o__Pseudomonadales,rank_4,f__Moraxellaceae,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,,
g__Acinetobacter,f__Moraxellaceae,rank_5,g__Acinetobacter,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,
s__Acinetobacter_nosocomialis,g__Acinetobacter,rank_6,s__Acinetobacter_nosocomialis,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__Acinetobacter_nosocomialis
